MMSI,DATA ESTRAZIONE,ORA ESTRAZIONE,PORTO
477007300,2025-09-04,18:12:03,Sokhna Port
353274000,2025-09-04,18:12:03,Sokhna Port
563118100,2025-09-04,18:12:03,Sokhna Port
636022060,2025-09-04,18:12:03,Sokhna Port
352004738,2025-09-04,18:12:03,Sokhna Port
477157300,2025-09-04,18:12:03,Sokhna Port
311000676,2025-09-04,18:12:03,Sokhna Port
622112884,2025-09-04,18:12:03,El Dekheila
622112202,2025-09-04,18:12:03,El Dekheila
622112837,2025-09-04,18:12:03,El Dekheila
636016478,2025-09-04,18:12:03,El Dekheila
255805673,2025-09-04,18:12:03,El Dekheila
622112891,2025-09-04,18:12:03,El Dekheila
622122280,2025-09-04,18:12:03,El Dekheila
622112833,2025-09-04,18:12:03,El Dekheila
622122279,2025-09-04,18:12:03,El Dekheila
312004000,2025-09-04,18:12:03,El Dekheila
209289000,2025-09-04,18:12:03,Port Said
622110353,2025-09-04,18:12:03,Port Said
240057900,2025-09-04,18:12:03,Port Said
240651100,2025-09-04,18:12:03,Port Said
622107228,2025-09-04,18:12:03,Port Said
622108775,2025-09-04,18:12:03,Port Said
341624000,2025-09-04,18:12:03,Port Said
622097325,2025-09-04,18:12:03,Port Said
622100600,2025-09-04,18:12:03,Port Said
622110357,2025-09-04,18:12:03,Port Said
232050688,2025-09-04,18:12:03,Bizerte
304366000,2025-09-04,18:12:03,Bizerte
566255000,2025-09-04,18:12:03,Bizerte
314776000,2025-09-04,18:12:03,Bizerte
6725030,2025-09-04,18:12:03,Bizerte
672585000,2025-09-04,18:12:03,Bizerte
352002790,2025-09-04,18:12:03,Bizerte
341501001,2025-09-04,18:12:03,Sfax
538004100,2025-09-04,18:12:03,Sfax
636020435,2025-09-04,18:12:03,Sfax
304959000,2025-09-04,18:12:03,Sfax
352005778,2025-09-04,18:12:03,Sousse
636021701,2025-09-04,18:12:03,Sousse
672707000,2025-09-04,18:12:03,Sousse
305433000,2025-09-04,18:12:03,Sousse
312591000,2025-09-04,18:12:03,Sousse
538006867,2025-09-04,18:12:03,Tunis
672262000,2025-09-04,18:12:03,Tunis
271000623,2025-09-04,18:12:03,Tunis
351732000,2025-09-04,18:12:03,Tunis
672263000,2025-09-04,18:12:03,Tunis
255806270,2025-09-04,18:12:03,Tunis
247098200,2025-09-04,18:12:03,Tunis
242410400,2025-09-04,18:12:03,Tunis
672718000,2025-09-04,18:12:03,Tunis
248392000,2025-09-04,18:12:03,Tunis
334410000,2025-09-04,18:12:03,Casablanca
242000201,2025-09-04,18:12:03,Casablanca
245383000,2025-09-04,18:12:03,Casablanca
242000321,2025-09-04,18:12:03,Casablanca
242133100,2025-09-04,18:12:03,Casablanca
242575000,2025-09-04,18:12:03,Casablanca
209005000,2025-09-04,18:12:03,Casablanca
376937000,2025-09-04,18:12:03,Casablanca
242416400,2025-09-04,18:12:03,Casablanca
242152100,2025-09-04,18:12:03,Casablanca
242187200,2025-09-04,18:12:03,Agadir
312149000,2025-09-04,18:12:03,Agadir
242907000,2025-09-04,18:12:03,Agadir
242562000,2025-09-04,18:12:03,Agadir
242958300,2025-09-04,18:12:03,Agadir
242449400,2025-09-04,18:12:03,Agadir
242111400,2025-09-04,18:12:03,Agadir
242017400,2025-09-04,18:12:03,Agadir
242531300,2025-09-04,18:12:03,Agadir
636015094,2025-09-04,18:12:03,Agadir
242053000,2025-09-04,18:12:03,Nador
242709200,2025-09-04,18:12:03,Nador
242111111,2025-09-04,18:12:03,Nador
242191400,2025-09-04,18:12:03,Nador
253000159,2025-09-04,18:12:03,Nador
242530300,2025-09-04,18:12:03,Nador
538004922,2025-09-04,18:12:03,Nador
255806260,2025-09-04,18:12:03,Nador
247163900,2025-09-04,18:12:03,Nador
209106000,2025-09-04,18:12:03,Tanger Med
247391700,2025-09-04,18:12:03,Tanger Med
353468000,2025-09-04,18:12:03,Tanger Med
242228000,2025-09-04,18:12:03,Tanger Med
242127100,2025-09-04,18:12:03,Tanger Med
242562300,2025-09-04,18:12:03,Tanger Med 
242402400,2025-09-04,18:12:03,Tanger Med 
209819000,2025-09-04,18:12:03,Tanger Med 
242905000,2025-09-04,18:12:03,Tanger Med 
242533400,2025-09-04,18:12:03,Tanger Med 
241954000,2025-09-04,18:12:03,Tanger Med 
636021055,2025-09-04,18:12:03,Tanger Med 
563059200,2025-09-04,18:12:03,Tanger Med 
538011722,2025-09-04,18:12:03,Tanger Med 
566796000,2025-09-04,18:12:03,Tanger Med 
357260000,2025-09-04,18:12:03,Abidjan
351862000,2025-09-04,18:12:03,Abidjan
414585000,2025-09-04,18:12:03,Abidjan
636092982,2025-09-04,18:12:03,Abidjan
305394000,2025-09-04,18:12:03,Abidjan
247451600,2025-09-04,18:12:03,Abidjan
636013068,2025-09-04,18:12:03,Abidjan
636020592,2025-09-04,18:12:03,Abidjan
352004869,2025-09-04,18:12:03,Abidjan
667001801,2025-09-04,18:12:03,Abidjan
277397000,2025-09-04,18:12:03,Pointe Noire
352001654,2025-09-04,18:12:03,Pointe Noire
355989000,2025-09-04,18:12:03,Pointe Noire
636016321,2025-09-04,18:12:03,Pointe Noire
563186200,2025-09-04,18:12:03,Beira
352003904,2025-09-04,18:12:03,Maputo
538005708,2025-09-04,18:12:03,Maputo
563088500,2025-09-04,18:12:03,Maputo
538090647,2025-09-04,18:12:03,Maputo
255805661,2025-09-04,18:12:03,Nacala
314501000,2025-09-04,18:12:03,Mombasa
405000340,2025-09-04,18:12:03,Mombasa
636020610,2025-09-04,18:12:03,Mombasa
636018629,2025-09-04,18:12:03,Mombasa
477049100,2025-09-04,18:12:03,Mombasa
259023000,2025-09-04,18:12:03,Mombasa
538003114,2025-09-04,18:12:03,Mombasa
256208000,2025-09-04,18:12:03,Mombasa
636024415,2025-09-04,18:12:03,Mombasa
636021356,2025-09-04,18:12:03,Lobito
314736000,2025-09-04,18:12:03,Lobito
357705000,2025-09-04,18:12:03,Luanda
563130100,2025-09-04,18:12:03,Luanda
636016852,2025-09-04,18:12:03,Luanda
352004190,2025-09-04,18:12:03,Luanda
311038600,2025-09-04,18:12:03,Soyo
538011406,2025-09-04,18:12:03,Takoradi
352002135,2025-09-04,18:12:03,Takoradi
311000621,2025-09-04,18:12:03,Tema
374854000,2025-09-04,18:12:03,Tema
636019841,2025-09-04,18:12:03,Tema
538006829,2025-09-04,18:12:03,Tema
354294000,2025-09-04,18:12:03,Tema
215418000,2025-09-04,18:12:03,Tema
311000855,2025-09-04,18:12:03,Tema
563237900,2025-09-04,18:12:03,Tema
525038992,2025-09-04,18:12:03,Nouadhibou
271073340,2025-09-04,18:12:03,Nouadhibou
325128700,2025-09-04,18:12:03,Nouadhibou
271069004,2025-09-04,18:12:03,Nouadhibou
271073392,2025-09-04,18:12:03,Nouadhibou
375865000,2025-09-04,18:12:03,Nouadhibou
376487000,2025-09-04,18:12:03,Nouadhibou
654045600,2025-09-04,18:12:03,Nouadhibou
271062115,2025-09-04,18:12:03,Nouadhibou
271073280,2025-09-04,18:12:03,Nouadhibou
654099000,2025-09-04,18:12:03,Nouakchott
566353000,2025-09-04,18:12:03,Nouakchott
314800000,2025-09-04,18:12:03,Nouakchott
258060000,2025-09-04,18:12:03,Nouakchott
636020192,2025-09-04,18:12:03,Nouakchott
636092826,2025-09-04,18:12:03,Nouakchott
229115000,2025-09-04,18:12:03,Nouakchott
636020259,2025-09-04,18:12:03,Nouakchott
636019759,2025-09-04,18:12:03,Dar es Salaam
538003719,2025-09-04,18:12:03,Dar es Salaam
477925400,2025-09-04,18:12:03,Dar es Salaam
636018693,2025-09-04,18:12:03,Dar es Salaam
677073300,2025-09-04,18:12:03,Dar es Salaam
563272900,2025-09-04,18:12:03,Dar es Salaam
636022215,2025-09-04,18:12:03,Dar es Salaam
677050900,2025-09-04,18:12:03,Dar es Salaam
422026500,2025-09-04,18:12:03,Dar es Salaam
257548000,2025-09-04,18:12:03,Dar es Salaam
663136000,2025-09-04,18:12:03,Dakar
663000001,2025-09-04,18:12:03,Dakar
225987981,2025-09-04,18:12:03,Dakar
373534000,2025-09-04,18:12:03,Dakar
663285000,2025-09-04,18:12:03,Dakar
663226000,2025-09-04,18:12:03,Dakar
376493000,2025-09-04,18:12:03,Dakar
412331027,2025-09-04,18:12:03,Dakar
663223000,2025-09-04,18:12:03,Dakar
577275000,2025-09-04,18:12:03,Dakar
