MMSI,DATA ESTRAZIONE,ORA ESTRAZIONE,PORTO
356680000,2025-09-08,21:11:29,Sokhna Port
636024258,2025-09-08,21:11:29,Sokhna Port
538004640,2025-09-08,21:11:29,Sokhna Port
354733000,2025-09-08,21:11:29,Sokhna Port
511100266,2025-09-08,21:11:29,Sokhna Port
477312900,2025-09-08,21:11:29,Sokhna Port
622110690,2025-09-08,21:11:29,Sokhna Port
477007300,2025-09-08,21:11:29,Sokhna Port
209412000,2025-09-08,21:11:29,Safaja
622135001,2025-09-08,21:11:29,Safaja
209776000,2025-09-08,21:11:29,Safaja
622135002,2025-09-08,21:11:29,Safaja
314490000,2025-09-08,21:11:29,Bizerte
319893000,2025-09-08,21:11:29,Bizerte
247271400,2025-09-08,21:11:29,Bizerte
247392700,2025-09-08,21:11:29,Bizerte
305842000,2025-09-08,21:11:29,Bizerte
255916290,2025-09-08,21:11:29,Bizerte
304366000,2025-09-08,21:11:29,Bizerte
672267000,2025-09-08,21:11:29,Bizerte
232048653,2025-09-08,21:11:29,Bizerte
232050688,2025-09-08,21:11:29,Bizerte
6725030,2025-09-08,21:11:29,Bizerte
672707000,2025-09-08,21:11:29,Sousse
312887000,2025-09-08,21:11:29,Sousse
271044578,2025-09-08,21:11:29,Sousse
630001017,2025-09-08,21:11:29,Sousse
305433000,2025-09-08,21:11:29,Sousse
255806044,2025-09-08,21:11:29,Zarzis
672525000,2025-09-08,21:11:29,Mahdia
672508000,2025-09-08,21:11:29,Mahdia
672269000,2025-09-08,21:11:29,Tunis
255806235,2025-09-08,21:11:29,Tunis
247083700,2025-09-08,21:11:29,Tunis
354602000,2025-09-08,21:11:29,Tunis
356503000,2025-09-08,21:11:29,Tunis
672747000,2025-09-08,21:11:29,Tunis
255806310,2025-09-08,21:11:29,Tunis
311001105,2025-09-08,21:11:29,Tunis
248153000,2025-09-08,21:11:29,Tunis
538007572,2025-09-08,21:11:29,Tunis
672263000,2025-09-08,21:11:29,Tunis
672262000,2025-09-08,21:11:29,Tunis
672247000,2025-09-08,21:11:29,Tunis
672718000,2025-09-08,21:11:29,Tunis
371251000,2025-09-08,21:11:29,Menzel Bourguiba
672248000,2025-09-08,21:11:29,Menzel Bourguiba
538007327,2025-09-08,21:11:29,Menzel Bourguiba
538007326,2025-09-08,21:11:29,Menzel Bourguiba
312086000,2025-09-08,21:11:29,Sfax
352002790,2025-09-08,21:11:29,Sfax
255805883,2025-09-08,21:11:29,Sfax
341788001,2025-09-08,21:11:29,Sfax
255806244,2025-09-08,21:11:29,Sfax
212008000,2025-09-08,21:11:29,Sfax
636020435,2025-09-08,21:11:29,Sfax
605116705,2025-09-08,21:11:29,Bejaia
636019562,2025-09-08,21:11:29,Bejaia
245297000,2025-09-08,21:11:29,Bejaia
241505000,2025-09-08,21:11:29,Bejaia
605016463,2025-09-08,21:11:29,Bejaia
636020695,2025-09-08,21:11:29,Bejaia
215536000,2025-09-08,21:11:29,Bejaia
375323000,2025-09-08,21:11:29,Bejaia
538005292,2025-09-08,21:11:29,Bejaia
548652000,2025-09-08,21:11:29,Bejaia
605116704,2025-09-08,21:11:29,Djen-Djen
605116706,2025-09-08,21:11:29,Djen-Djen
314743000,2025-09-08,21:11:29,Djen-Djen
636024130,2025-09-08,21:11:29,Djen-Djen
268237502,2025-09-08,21:11:29,Djen-Djen
314148000,2025-09-08,21:11:29,Djen-Djen
636020223,2025-09-08,21:11:29,Djen-Djen
538004676,2025-09-08,21:11:29,Djen-Djen
412016250,2025-09-08,21:11:29,Skikda
605116230,2025-09-08,21:11:29,Skikda
605146417,2025-09-08,21:11:29,Skikda
605106411,2025-09-08,21:11:29,Skikda
605146418,2025-09-08,21:11:29,Skikda
605106415,2025-09-08,21:11:29,Skikda
605106435,2025-09-08,21:11:29,Skikda
215070000,2025-09-08,21:11:29,Skikda
538006077,2025-09-08,21:11:29,Skikda
636024683,2025-09-08,21:11:29,Skikda
244985000,2025-09-08,21:11:29,Skikda
605116707,2025-09-08,21:11:29,Skikda
636014078,2025-09-08,21:11:29,Skikda
352002479,2025-09-08,21:11:29,Skikda
255915621,2025-09-08,21:11:29,Skikda
636019454,2025-09-08,21:11:29,Skikda
405000420,2025-09-08,21:11:29,Mostaganem
212267000,2025-09-08,21:11:29,Alger (Algiers)
356792000,2025-09-08,21:11:29,Alger (Algiers)
605116730,2025-09-08,21:11:29,Alger (Algiers)
249157000,2025-09-08,21:11:29,Alger (Algiers)
577138000,2025-09-08,21:11:29,Alger (Algiers)
253592000,2025-09-08,21:11:29,Alger (Algiers)
304979000,2025-09-08,21:11:29,Alger (Algiers)
271051458,2025-09-08,21:11:29,Alger (Algiers)
605116750,2025-09-08,21:11:29,Alger (Algiers)
256206000,2025-09-08,21:11:29,Alger (Algiers)
215910000,2025-09-08,21:11:29,Alger (Algiers)
605176080,2025-09-08,21:11:29,Alger (Algiers)
341878001,2025-09-08,21:11:29,Alger (Algiers)
677055100,2025-09-08,21:11:29,Alger (Algiers)
314918000,2025-09-08,21:11:29,Alger (Algiers)
255805966,2025-09-08,21:11:29,Alger (Algiers)
605086015,2025-09-08,21:11:29,Alger (Algiers)
636024753,2025-09-08,21:11:29,Alger (Algiers)
636021484,2025-09-08,21:11:29,Alger (Algiers)
605106414,2025-09-08,21:11:29,Alger (Algiers)
605086060,2025-09-08,21:11:29,Alger (Algiers)
256589000,2025-09-08,21:11:29,Alger (Algiers)
636023314,2025-09-08,21:11:29,Alger (Algiers)
268240002,2025-09-08,21:11:29,Alger (Algiers)
605016450,2025-09-08,21:11:29,Alger (Algiers)
605086016,2025-09-08,21:11:29,Alger (Algiers)
605066012,2025-09-08,21:11:29,Alger (Algiers)
605086010,2025-09-08,21:11:29,Alger (Algiers)
605026425,2025-09-08,21:11:29,Alger (Algiers)
605136720,2025-09-08,21:11:29,Alger (Algiers)
605056210,2025-09-08,21:11:29,Alger (Algiers)
642112004,2025-09-08,21:11:29,Alger (Algiers)
605266130,2025-09-08,21:11:29,Alger (Algiers)
352005420,2025-09-08,21:11:29,Alger (Algiers)
577522000,2025-09-08,21:11:29,Tenes
255806135,2025-09-08,21:11:29,Tenes
605136711,2025-09-08,21:11:29,Annaba
271044302,2025-09-08,21:11:29,Annaba
271051982,2025-09-08,21:11:29,Annaba
414009000,2025-09-08,21:11:29,Annaba
247288900,2025-09-08,21:11:29,Annaba
563155800,2025-09-08,21:11:29,Annaba
605136712,2025-09-08,21:11:29,Annaba
636018053,2025-09-08,21:11:29,Annaba
247381900,2025-09-08,21:11:29,Annaba
564731000,2025-09-08,21:11:29,Annaba
341093001,2025-09-08,21:11:29,Annaba
412554710,2025-09-08,21:11:29,Annaba
413223060,2025-09-08,21:11:29,Annaba
605106452,2025-09-08,21:11:29,Annaba
352001774,2025-09-08,21:11:29,Ghazaouet
563143700,2025-09-08,21:11:29,Oran
605116740,2025-09-08,21:11:29,Oran
352003770,2025-09-08,21:11:29,Oran
210556000,2025-09-08,21:11:29,Oran
311000671,2025-09-08,21:11:29,Oran
636014926,2025-09-08,21:11:29,Oran
538011126,2025-09-08,21:11:29,Oran
605106432,2025-09-08,21:11:29,Oran
314647000,2025-09-08,21:11:29,Oran
209613000,2025-09-08,21:11:29,Oran
277562000,2025-09-08,21:11:29,Oran
538010518,2025-09-08,21:11:29,Oran
667002297,2025-09-08,21:11:29,Oran
636014524,2025-09-08,21:11:29,Oran
564881000,2025-09-08,21:11:29,Oran
605076261,2025-09-08,21:11:29,Oran
605000000,2025-09-08,21:11:29,Oran
605086011,2025-09-08,21:11:29,Oran
605126910,2025-09-08,21:11:29,Oran
636015940,2025-09-08,21:11:29,Arzew
636013947,2025-09-08,21:11:29,Arzew
563043900,2025-09-08,21:11:29,Arzew
311001043,2025-09-08,21:11:29,Arzew
255805874,2025-09-08,21:11:29,Arzew
636013848,2025-09-08,21:11:29,Arzew
605106423,2025-09-08,21:11:29,Arzew
255806435,2025-09-08,21:11:29,Arzew
311058600,2025-09-08,21:11:29,Arzew
375778000,2025-09-08,21:11:29,Arzew
538004901,2025-09-08,21:11:29,Arzew
605266428,2025-09-08,21:11:29,Arzew
412043240,2025-09-08,21:11:29,Arzew
242163100,2025-09-08,21:11:29,Mohammedia
242125100,2025-09-08,21:11:29,Mohammedia
242092000,2025-09-08,21:11:29,Mohammedia
242091000,2025-09-08,21:11:29,Mohammedia
2424145,2025-09-08,21:11:29,Mohammedia
992425400,2025-09-08,21:11:29,Mohammedia
992422400,2025-09-08,21:11:29,Mohammedia
992426400,2025-09-08,21:11:29,Mohammedia
992424400,2025-09-08,21:11:29,Mohammedia
992427400,2025-09-08,21:11:29,Mohammedia
992429400,2025-09-08,21:11:29,Mohammedia
242999999,2025-09-08,21:11:29,El Jadida
636022087,2025-09-08,21:11:29,El Jorf Lasfar
538008688,2025-09-08,21:11:29,El Jorf Lasfar
205713000,2025-09-08,21:11:29,El Jorf Lasfar
374742000,2025-09-08,21:11:29,El Jorf Lasfar
374129000,2025-09-08,21:11:29,El Jorf Lasfar
538003905,2025-09-08,21:11:29,El Jorf Lasfar
636019703,2025-09-08,21:11:29,El Jorf Lasfar
563156500,2025-09-08,21:11:29,El Jorf Lasfar
567274000,2025-09-08,21:11:29,El Jorf Lasfar
636025354,2025-09-08,21:11:29,El Jorf Lasfar
636017830,2025-09-08,21:11:29,El Jorf Lasfar
566817000,2025-09-08,21:11:29,El Jorf Lasfar
210411000,2025-09-08,21:11:29,El Jorf Lasfar
242501400,2025-09-08,21:11:29,El Jorf Lasfar
2422101,2025-09-08,21:11:29,El Jorf Lasfar
242126100,2025-09-08,21:11:29,El Jorf Lasfar
255915810,2025-09-08,21:11:29,El Jorf Lasfar
242500400,2025-09-08,21:11:29,El Jorf Lasfar
373454000,2025-09-08,21:11:29,Casablanca
563024600,2025-09-08,21:11:29,Casablanca
636020662,2025-09-08,21:11:29,Casablanca
352001535,2025-09-08,21:11:29,Casablanca
215426000,2025-09-08,21:11:29,Casablanca
636024210,2025-09-08,21:11:29,Casablanca
224627000,2025-09-08,21:11:29,Casablanca
256387000,2025-09-08,21:11:29,Casablanca
242198100,2025-09-08,21:11:29,Casablanca
304462000,2025-09-08,21:11:29,Casablanca
247233800,2025-09-08,21:11:29,Casablanca
371936000,2025-09-08,21:11:29,Casablanca
212390000,2025-09-08,21:11:29,Casablanca
255804480,2025-09-08,21:11:29,Casablanca
352002643,2025-09-08,21:11:29,Casablanca
253595000,2025-09-08,21:11:29,Casablanca
450421000,2025-09-08,21:11:29,Casablanca
244710117,2025-09-08,21:11:29,Casablanca
636024264,2025-09-08,21:11:29,Casablanca
242414400,2025-09-08,21:11:29,Casablanca
636016288,2025-09-08,21:11:29,Casablanca
341145001,2025-09-08,21:11:29,Casablanca
354760000,2025-09-08,21:11:29,Casablanca
242416400,2025-09-08,21:11:29,Casablanca
242177100,2025-09-08,21:11:29,Casablanca
245383000,2025-09-08,21:11:29,Casablanca
376937000,2025-09-08,21:11:29,Casablanca
242133100,2025-09-08,21:11:29,Casablanca
242152100,2025-09-08,21:11:29,Casablanca
242000321,2025-09-08,21:11:29,Casablanca
242134100,2025-09-08,21:11:29,Casablanca
242000201,2025-09-08,21:11:29,Casablanca
242583000,2025-09-08,21:11:29,Casablanca
242575000,2025-09-08,21:11:29,Casablanca
2420000,2025-09-08,21:11:29,Casablanca
620999546,2025-09-08,21:11:29,Casablanca
224093000,2025-09-08,21:11:29,Port D Al Hoceima
242070100,2025-09-08,21:11:29,Port D Al Hoceima
215883000,2025-09-08,21:11:29,Tanger
210836000,2025-09-08,21:11:29,Tanger
224704000,2025-09-08,21:11:29,Tanger
242894300,2025-09-08,21:11:29,Tanger
228135520,2025-09-08,21:11:29,Tanger
232051047,2025-09-08,21:11:29,Tanger
503107370,2025-09-08,21:11:29,Tanger
242132100,2025-09-08,21:11:29,Tanger
2422100,2025-09-08,21:11:29,Tanger
242015400,2025-09-08,21:11:29,Tanger
242005100,2025-09-08,21:11:29,Tanger
242049100,2025-09-08,21:11:29,Tanger
269114350,2025-09-08,21:11:29,Tanger
263673780,2025-09-08,21:11:29,Tanger
227328400,2025-09-08,21:11:29,Tanger
235005263,2025-09-08,21:11:29,Tanger
227193740,2025-09-08,21:11:29,Tanger
244667201,2025-09-08,21:11:29,Tanger
316009361,2025-09-08,21:11:29,Tanger
512010784,2025-09-08,21:11:29,Tanger
255993000,2025-09-08,21:11:29,Tanger Med 
242905000,2025-09-08,21:11:29,Tanger Med 
242903000,2025-09-08,21:11:29,Tanger Med 
242533400,2025-09-08,21:11:29,Tanger Med 
219028425,2025-09-08,21:11:29,Tanger Med 
242904000,2025-09-08,21:11:29,Tanger Med 
636019574,2025-09-08,21:11:29,Tanger Med 
229282000,2025-09-08,21:11:29,Tanger Med 
210564000,2025-09-08,21:11:29,Tanger Med 
215761000,2025-09-08,21:11:29,Tanger Med 
242534400,2025-09-08,21:11:29,Tanger Med 
219019139,2025-09-08,21:11:29,Tanger Med 
247408300,2025-09-08,21:11:29,Tanger Med 
242386400,2025-09-08,21:11:29,Tanger Med 
242402400,2025-09-08,21:11:29,Tanger Med 
636014359,2025-09-08,21:11:29,Tanger Med 
636019030,2025-09-08,21:11:29,Tanger Med 
242906000,2025-09-08,21:11:29,Tanger Med 
314001014,2025-09-08,21:11:29,Tanger Med 
242562300,2025-09-08,21:11:29,Tanger Med 
538006810,2025-09-08,21:11:29,Agadir
563229800,2025-09-08,21:11:29,Agadir
242840300,2025-09-08,21:11:29,Agadir
563170200,2025-09-08,21:11:29,Agadir
256422000,2025-09-08,21:11:29,Agadir
242562000,2025-09-08,21:11:29,Agadir
242531300,2025-09-08,21:11:29,Agadir
636022085,2025-09-08,21:11:29,Agadir
242017400,2025-09-08,21:11:29,Agadir
242000000,2025-09-08,21:11:29,Agadir
242907000,2025-09-08,21:11:29,Agadir
242958300,2025-09-08,21:11:29,Agadir
242111400,2025-09-08,21:11:29,Agadir
242449400,2025-09-08,21:11:29,Agadir
209649000,2025-09-08,21:11:29,Tanger Med
224549000,2025-09-08,21:11:29,Tanger Med
209405000,2025-09-08,21:11:29,Tanger Med
209678000,2025-09-08,21:11:29,Tanger Med
242786300,2025-09-08,21:11:29,Tanger Med
247094000,2025-09-08,21:11:29,Tanger Med
242087000,2025-09-08,21:11:29,Kenitra
636022285,2025-09-08,21:11:29,Safi
636018663,2025-09-08,21:11:29,Safi
538010620,2025-09-08,21:11:29,Safi
636019704,2025-09-08,21:11:29,Safi
992420013,2025-09-08,21:11:29,Safi
242530300,2025-09-08,21:11:29,Nador
209410000,2025-09-08,21:11:29,Nador
242191400,2025-09-08,21:11:29,Nador
242111111,2025-09-08,21:11:29,Nador
245392000,2025-09-08,21:11:29,Nador
565613000,2025-09-08,21:11:29,Nador
232006578,2025-09-08,21:11:29,Nador
538004922,2025-09-08,21:11:29,Nador
242709200,2025-09-08,21:11:29,Nador
636025278,2025-09-08,21:11:29,Nouakchott
538010480,2025-09-08,21:11:29,Nouakchott
654099000,2025-09-08,21:11:29,Nouakchott
256179000,2025-09-08,21:11:29,Nouakchott
314800000,2025-09-08,21:11:29,Nouakchott
375758000,2025-09-08,21:11:29,Nouadhibou
376487000,2025-09-08,21:11:29,Nouadhibou
375865000,2025-09-08,21:11:29,Nouadhibou
370393000,2025-09-08,21:11:29,Nouadhibou
325128700,2025-09-08,21:11:29,Nouadhibou
271069004,2025-09-08,21:11:29,Nouadhibou
271073392,2025-09-08,21:11:29,Nouadhibou
271074014,2025-09-08,21:11:29,Nouadhibou
654045600,2025-09-08,21:11:29,Nouadhibou
271062115,2025-09-08,21:11:29,Nouadhibou
271073280,2025-09-08,21:11:29,Nouadhibou
271072122,2025-09-08,21:11:29,Nouadhibou
271073599,2025-09-08,21:11:29,Nouadhibou
663172000,2025-09-08,21:11:29,Dakar
255805849,2025-09-08,21:11:29,Dakar
663235000,2025-09-08,21:11:29,Dakar
663236000,2025-09-08,21:11:29,Dakar
228098900,2025-09-08,21:11:29,Dakar
224282000,2025-09-08,21:11:29,Dakar
663101000,2025-09-08,21:11:29,Dakar
663036000,2025-09-08,21:11:29,Dakar
663180000,2025-09-08,21:11:29,Dakar
209109000,2025-09-08,21:11:29,Dakar
376476000,2025-09-08,21:11:29,Dakar
636023923,2025-09-08,21:11:29,Dakar
671514100,2025-09-08,21:11:29,Dakar
663169000,2025-09-08,21:11:29,Dakar
663178000,2025-09-08,21:11:29,Dakar
538008717,2025-09-08,21:11:29,Dakar
663167000,2025-09-08,21:11:29,Dakar
359102000,2025-09-08,21:11:29,Dakar
663250000,2025-09-08,21:11:29,Dakar
306134000,2025-09-08,21:11:29,Dakar
413471050,2025-09-08,21:11:29,Dakar
538008246,2025-09-08,21:11:29,Dakar
255916102,2025-09-08,21:11:29,Dakar
477859500,2025-09-08,21:11:29,Dakar
375526000,2025-09-08,21:11:29,Dakar
341925001,2025-09-08,21:11:29,Dakar
572741220,2025-09-08,21:11:29,Dakar
311000644,2025-09-08,21:11:29,Dakar
219028421,2025-09-08,21:11:29,Dakar
663222000,2025-09-08,21:11:29,Dakar
412440796,2025-09-08,21:11:29,Dakar
314530000,2025-09-08,21:11:29,Dakar
416004904,2025-09-08,21:11:29,Dakar
663147000,2025-09-08,21:11:29,Dakar
629009092,2025-09-08,21:11:29,Dakar
255915831,2025-09-08,21:11:29,Dakar
538009291,2025-09-08,21:11:29,Dakar
416379000,2025-09-08,21:11:29,Dakar
376493000,2025-09-08,21:11:29,Dakar
311000778,2025-09-08,21:11:29,Dakar
663039000,2025-09-08,21:11:29,Dakar
